Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
Device: 0 | Name: b'NVIDIA RTX 6000 Ada Generation' | Mem used:25.97
