Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:3.02
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
Device: 0 | Name: b'Tesla V100-PCIE-32GB' | Mem used:7.30
